HINCP	NATIVITY	RAC1P	SEX	HISP	OCCP12
183200	2	6	1	1	3060
37500	1	1	2	1	3060
416000	1	2	1	1	3060
199100	2	6	1	1	3060
395800	1	1	1	1	3060
143000	1	1	1	1	3060
219000	1	1	1	1	3060
219000	1	1	2	1	3060
327100	1	1	1	1	3060
327100	2	1	2	1	3060
380240	1	1	2	1	3060
78210	2	6	2	1	3060
577000	2	6	2	1	3060
218000	2	2	1	1	3060
329300	1	1	1	1	3060
281000	1	1	1	1	3060
604000	1	1	2	1	3060
213600	1	1	1	1	3060
95000	1	1	1	1	3060
366400	1	1	1	1	3060
184000	1	1	1	1	3060
110000	1	1	1	1	3060
63000	1	8	1	17	3060
411000	1	1	2	1	3060
106480	1	1	2	1	3060
360000	2	6	1	1	3060
183000	2	1	2	1	3060
168400	1	2	2	1	3060
385000	1	1	1	1	3060
652200	1	1	1	1	3060
492000	2	6	1	1	3060
126000	1	1	2	1	3060
406250	1	1	1	1	3060
352000	1	1	1	1	3060
276500	1	1	1	1	3060
93000	2	6	1	1	3060
93000	1	6	1	1	3060
337000	1	1	1	1	3060
336000	1	1	1	1	3060
250000	1	1	1	1	3060
181000	2	6	1	1	3060
398000	1	1	1	1	3060
119700	2	1	2	4	3060
391004	1	1	2	1	3060
100000	1	1	1	1	3060
138400	2	1	2	1	3060
752100	1	1	2	1	3060
68000	1	1	1	1	3060
331000	1	1	2	1	3060
223000	1	1	1	1	3060
322000	1	1	1	1	3060
40200	1	1	1	1	3060
474000	1	1	1	1	3060
175000	1	1	1	1	3060
144170	2	2	1	1	3060
248000	1	9	2	3	3060
13700	1	1	2	1	3060
372800	1	1	1	1	3060
412600	1	1	1	1	3060
240000	1	1	2	1	3060
461000	2	6	1	1	3060
150000	1	1	1	1	3060
368500	1	1	1	2	3060
338000	1	1	1	1	3060
60000	1	1	1	1	3060
512500	1	1	1	1	3060
512500	1	6	2	1	3060
65000	2	6	2	1	3060
380000	1	1	1	1	3060
380000	2	1	2	1	3060
210600	1	1	1	1	3060
381000	1	1	1	1	3060
122000	1	1	2	24	3060
238000	1	1	1	1	3060
170000	1	2	2	1	3060
405560	1	9	2	1	3060
60020	1	6	1	1	3060
58900	2	6	1	1	3060
411500	1	1	1	1	3060
170000	1	1	1	1	3060
225000	2	6	2	1	3060
95000	1	1	2	1	3060
153000	1	1	2	1	3060
291000	2	1	1	16	3060
1028000	1	1	2	1	3060
438000	1	1	1	1	3060
438000	1	1	2	1	3060
375000	2	6	2	1	3060
190000	1	1	1	1	3060
102000	1	1	1	1	3060
284000	1	1	1	1	3060
180000	2	1	2	1	3060
48000	1	1	2	1	3060
565500	1	6	1	1	3060
565500	2	6	2	1	3060
150000	1	6	1	1	3060
150000	1	1	2	1	3060
412600	2	1	1	1	3060
333500	1	1	1	1	3060
64700	2	6	2	1	3060
110700	1	1	1	1	3060
110700	1	1	2	1	3060
195500	1	1	1	1	3060
376000	1	1	1	1	3060
48000	1	1	2	1	3060
340300	1	1	1	1	3060
78400	1	6	1	1	3060
390000	1	2	1	1	3060
152100	1	1	2	1	3060
109900	1	1	1	1	3060
531000	1	1	2	1	3060
204500	1	1	1	1	3060
323000	1	6	1	1	3060
662000	2	6	1	1	3060
662000	2	6	2	1	3060
294500	2	6	1	1	3060
344200	1	1	2	1	3060
600000	1	1	2	1	3060
107500	1	1	2	1	3060
721100	1	1	1	1	3060
662000	2	6	1	1	3060
190000	1	1	1	1	3060
329000	2	1	1	1	3060
184500	1	6	2	1	3060
145100	1	1	2	1	3060
398690	2	1	1	1	3060
51000	1	6	2	1	3060
322000	1	1	1	1	3060
309000	1	1	1	1	3060
181400	2	1	1	24	3060
408000	2	6	1	1	3060
70200	2	1	1	1	3060
341000	2	1	1	1	3060
60000	2	1	1	9	3060
275000	1	1	1	2	3060
331001	1	1	1	1	3060
208000	2	6	1	1	3060
383000	1	1	2	1	3060
280000	1	1	2	1	3060
62000	2	6	1	1	3060
351000	1	1	1	1	3060
360000	1	1	2	1	3060
287300	2	1	1	13	3060
540000	1	1	2	1	3060
167880	1	1	1	1	3060
283000	1	1	1	1	3060
571200	1	1	2	1	3060
571200	2	1	1	1	3060
120000	1	1	2	1	3060
150000	1	1	1	1	3060
175000	1	1	1	1	3060
96000	2	6	2	1	3060
205000	1	1	1	1	3060
129000	1	6	2	1	3060
510000	1	1	1	1	3060
304800	1	6	1	1	3060
85000	1	1	2	1	3060
300000	1	1	1	1	3060
362000	2	1	1	4	3060
333000	1	1	1	1	3060
381200	1	1	1	1	3060
478000	1	1	1	1	3060
32000	1	1	1	1	3060
253000	1	1	1	1	3060
124400	1	1	2	1	3060
185000	1	1	1	1	3060
50900	2	1	1	1	3060
230000	1	1	1	1	3060
371000	1	1	1	1	3060
181000	1	1	1	1	3060
362700	1	1	1	1	3060
376040	1	1	1	1	3060
111900	1	1	1	1	3060
335200	2	6	1	1	3060
215000	1	1	1	1	3060
369000	1	1	1	1	3060
369000	1	1	2	1	3060
131400	1	1	1	1	3060
467200	2	2	1	1	3060
720000	2	6	1	1	3060
720000	2	6	2	1	3060
170000	1	1	2	1	3060
141500	1	1	2	1	3060
40000	1	1	2	1	3060
568810	2	6	2	1	3060
568810	2	6	1	1	3060
62000	1	1	1	1	3060
493000	1	1	1	1	3060
317400	1	1	1	1	3060
334500	1	1	1	1	3060
-60000	1	1	1	1	3060
44200	1	1	1	1	3060
368000	1	1	2	1	3060
368000	1	1	1	1	3060
177550	2	1	1	1	3060
231000	1	1	1	1	3060
416600	1	1	1	1	3060
133000	1	1	2	1	3060
403000	1	1	2	1	3060
50000	1	1	2	1	3060
90000	2	6	1	1	3060
90000	2	6	2	1	3060
119800	1	1	2	1	3060
51000	1	1	2	1	3060
326290	1	1	1	1	3060
208900	1	1	1	1	3060
291000	2	6	1	1	3060
347400	1	1	1	1	3060
164100	1	1	1	1	3060
550700	1	9	2	1	3060
224600	1	6	1	1	3060
95000	1	1	1	1	3060
170000	2	1	1	4	3060
194000	1	1	1	1	3060
417000	1	1	1	1	3060
323000	1	1	1	1	3060
156100	2	1	1	4	3060
59000	1	1	2	1	3060
280000	1	1	2	2	3060
80400	1	1	1	1	3060
268400	1	1	1	1	3060
145000	1	1	1	1	3060
218000	1	1	2	1	3060
439200	2	1	1	16	3060
110000	2	1	1	1	3060
370000	1	1	1	1	3060
150000	1	1	1	1	3060
619000	2	6	1	16	3060
175000	1	1	1	1	3060
99800	1	6	2	1	3060
99800	1	1	1	1	3060
480000	2	6	1	1	3060
480000	2	6	2	1	3060
492400	2	6	2	1	3060
251200	2	2	2	1	3060
304000	1	2	1	1	3060
42530	2	9	2	1	3060
629000	1	1	2	1	3060
105000	1	1	1	1	3060
180000	1	1	1	1	3060
371000	1	1	1	1	3060
109000	1	1	1	1	3060
209200	1	1	2	1	3060
88000	1	1	1	1	3060
340200	1	1	1	1	3060
75000	1	1	2	1	3060
129200	1	1	1	1	3060
249100	1	1	1	1	3060
650000	1	1	1	1	3060
547840	1	1	2	1	3060
325000	1	1	1	1	3060
199200	1	2	1	1	3060
1086000	2	1	1	1	3060
102000	2	6	1	1	3060
75000	2	1	1	1	3060
53000	1	1	1	1	3060
47000	1	1	2	1	3060
396100	1	1	2	1	3060
311000	1	1	1	1	3060
658000	1	1	2	1	3060
221000	1	1	2	1	3060
240000	2	6	1	1	3060
162150	1	1	1	1	3060
45000	2	9	1	1	3060
166600	2	6	2	1	3060
340900	1	1	1	1	3060
309000	2	1	1	1	3060
309000	2	1	2	1	3060
762250	1	1	1	1	3060
378500	1	1	1	1	3060
324000	2	1	1	1	3060
199430	1	1	2	1	3060
385700	1	1	1	1	3060
324000	1	1	1	1	3060
94000	1	1	1	1	3060
93300	1	1	1	1	3060
150000	1	1	1	1	3060
52100	1	9	1	1	3060
566000	1	1	1	1	3060
153000	1	1	1	1	3060
342100	2	6	1	1	3060
453000	1	1	1	1	3060
60000	1	1	2	1	3060
375300	1	1	1	1	3060
52000	2	2	2	4	3060
343000	2	1	2	1	3060
86600	2	1	2	4	3060
317000	1	6	2	1	3060
71710	1	1	1	1	3060
81000	1	1	1	1	3060
831000	1	1	1	1	3060
284000	1	1	1	1	3060
284000	1	1	2	1	3060
420000	1	7	1	2	3060
119000	1	1	2	1	3060
268000	2	1	2	1	3060
533000	1	1	1	1	3060
255000	1	1	2	1	3060
113800	2	1	1	13	3060
247650	2	6	2	1	3060
78700	1	9	1	1	3060
48800	2	1	1	1	3060
155000	1	6	1	1	3060
203000	1	1	1	1	3060
82000	1	1	2	1	3060
287400	1	1	1	1	3060
523000	1	1	2	1	3060
304000	1	1	2	1	3060
91030	1	1	1	1	3060
90000	1	1	2	1	3060
50000	1	9	1	1	3060
656000	1	1	1	1	3060
656000	1	1	2	1	3060
420400	2	6	1	1	3060
125000	1	1	2	1	3060
813000	1	1	1	1	3060
328200	1	1	1	1	3060
75000	1	1	1	1	3060
312000	2	6	1	1	3060
149000	1	1	2	1	3060
222600	1	1	1	1	3060
360000	1	1	1	1	3060
414000	1	1	1	1	3060
104100	1	1	1	1	3060
194500	1	1	2	1	3060
455000	1	1	1	1	3060
284120	1	1	1	1	3060
146700	2	6	1	1	3060
54800	2	6	2	1	3060
89200	1	1	1	1	3060
538700	1	1	1	1	3060
315000	1	6	2	1	3060
238000	2	2	1	1	3060
30000	2	6	2	1	3060
390000	2	9	1	1	3060
376000	2	1	1	21	3060
87004	1	1	1	1	3060
395100	1	1	1	1	3060
250000	2	6	1	1	3060
382200	1	1	1	1	3060
406000	1	1	1	1	3060
62800	2	1	1	1	3060
119600	2	1	1	1	3060
115000	2	6	1	1	3060
344000	1	1	1	1	3060
176600	1	1	1	1	3060
260000	1	1	1	1	3060
318000	1	1	2	1	3060
225000	1	1	2	1	3060
369000	1	1	1	1	3060
519000	1	1	2	1	3060
127230	1	1	1	1	3060
232000	1	1	2	1	3060
1033000	1	6	1	1	3060
75000	1	2	2	1	3060
106000	2	6	1	1	3060
416000	2	6	1	1	3060
416000	2	6	2	1	3060
179300	2	6	1	1	3060
125800	1	1	1	1	3060
148300	1	1	2	1	3060
86700	2	6	2	1	3060
102504	1	1	1	1	3060
175000	2	1	1	2	3060
55000	1	2	1	1	3060
365150	2	2	1	1	3060
213280	1	1	1	1	3060
100500	2	6	1	1	3060
100000	1	1	1	1	3060
378000	1	1	1	1	3060
288200	1	1	1	1	3060
235000	2	6	2	1	3060
318500	1	1	1	1	3060
150000	2	1	2	1	3060
331000	1	1	1	1	3060
300000	2	1	1	1	3060
371000	1	1	2	1	3060
121800	1	1	1	1	3060
135000	2	1	2	1	3060
67500	2	1	1	1	3060
125000	1	1	1	1	3060
250000	1	1	2	1	3060
294000	1	2	1	1	3060
241600	1	1	1	1	3060
51100	1	1	1	1	3060
361100	1	1	1	1	3060
445750	1	1	2	1	3060
445750	1	1	1	1	3060
73004	1	1	1	1	3060
712500	1	1	1	1	3060
55100	1	1	2	1	3060
401000	1	1	1	1	3060
748000	1	1	1	1	3060
334000	1	1	1	1	3060
286600	1	1	1	1	3060
-60000	1	1	2	1	3060
306000	1	1	1	1	3060
236000	1	1	1	1	3060
236000	2	9	1	1	3060
518000	1	1	1	1	3060
210000	1	1	2	1	3060
143800	2	1	2	16	3060
187440	1	1	2	1	3060
154800	1	1	2	1	3060
160000	2	6	2	1	3060
344000	1	9	1	1	3060
101370	1	1	1	1	3060
375000	1	1	1	1	3060
373000	1	1	1	1	3060
486000	1	1	2	1	3060
240000	1	1	1	1	3060
140300	1	1	2	1	3060
237700	2	1	1	4	3060
128000	2	1	1	6	3060
167800	2	1	2	1	3060
113800	1	1	1	1	3060
305000	1	1	1	1	3060
673000	1	1	1	1	3060
330500	2	6	1	1	3060
244600	1	1	1	1	3060
180650	1	1	1	1	3060
80000	1	1	1	1	3060
312400	1	1	1	1	3060
250000	1	1	2	1	3060
250000	1	1	1	1	3060
462000	2	1	1	1	3060
86200	1	1	2	1	3060
150000	2	1	2	1	3060
0	2	6	2	1	3060
185000	1	1	2	1	3060
35000	1	2	1	1	3060
26000	1	1	2	1	3060
115000	2	6	2	1	3060
205000	1	1	1	1	3060
750000	1	1	1	1	3060
243200	1	1	2	1	3060
58000	1	1	2	1	3060
220000	1	1	1	1	3060
127120	1	1	2	1	3060
90000	1	2	1	1	3060
225020	1	1	2	1	3060
417100	1	1	1	3	3060
597000	1	1	1	1	3060
216000	2	6	2	1	3060
351300	1	1	1	1	3060
396000	1	1	1	1	3060
220000	1	1	1	1	3060
211060	1	1	1	1	3060
488000	1	1	1	1	3060
345000	1	1	1	1	3060
331000	2	6	1	1	3060
110700	1	2	1	1	3060
357800	1	1	1	1	3060
100000	1	1	1	1	3060
190000	1	6	1	1	3060
500000	1	1	1	1	3060
278000	1	1	1	1	3060
100000	1	1	2	1	3060
105000	1	6	2	1	3060
105000	1	6	1	1	3060
315040	2	1	1	1	3060
70000	1	1	2	1	3060
48000	2	6	1	1	3060
96900	1	1	2	1	3060
96900	1	1	2	23	3060
560000	1	1	1	1	3060
279000	2	6	1	1	3060
744200	2	6	1	1	3060
214000	1	1	2	1	3060
47400	2	6	1	1	3060
365000	2	1	2	1	3060
278600	1	1	1	1	3060
249300	1	1	1	1	3060
110000	1	1	1	1	3060
320300	1	1	1	1	3060
403000	1	1	1	1	3060
423000	1	1	1	1	3060
198300	2	6	1	1	3060
287000	1	1	1	1	3060
450400	2	9	2	1	3060
120000	1	1	1	1	3060
100000	1	1	1	3	3060
372000	1	1	1	1	3060
649000	1	1	2	1	3060
98000	2	8	1	1	3060
98000	1	6	2	1	3060
210000	1	1	2	1	3060
150000	1	1	1	1	3060
38000	2	1	1	1	3060
29300	1	1	1	2	3060
243000	1	1	2	1	3060
110210	1	1	2	1	3060
110210	1	9	1	1	3060
160900	1	1	1	1	3060
250000	1	9	1	1	3060
250000	1	6	2	1	3060
171400	1	1	1	1	3060
532200	1	1	2	1	3060
532200	1	6	1	1	3060
13800	2	1	1	1	3060
364500	2	6	1	1	3060
249000	2	1	1	24	3060
130000	1	1	1	1	3060
144000	1	1	1	1	3060
24000	1	1	1	1	3060
261000	1	1	1	1	3060
390600	1	1	1	1	3060
153500	1	1	1	1	3060
383000	2	1	2	4	3060
214200	1	1	2	1	3060
486000	1	1	1	1	3060
273000	2	2	1	1	3060
273000	1	2	2	1	3060
330996	1	3	1	1	3060
322000	1	1	1	1	3060
425000	1	1	2	1	3060
428000	1	1	2	1	3060
151800	1	1	1	1	3060
350000	1	1	2	1	3060
350000	1	1	1	1	3060
199000	1	1	2	1	3060
448000	2	2	1	1	3060
48000	1	8	1	1	3060
138500	1	1	1	1	3060
506000	1	1	1	1	3060
506000	1	1	2	1	3060
185400	1	1	1	1	3060
479000	1	1	1	1	3060
92000	1	1	1	1	3060
489500	2	1	1	1	3060
140000	2	6	2	1	3060
140000	2	6	1	1	3060
113200	2	6	2	1	3060
1191000	1	1	1	1	3060
1191000	1	1	2	1	3060
1191000	1	1	1	1	3060
1191000	1	1	2	1	3060
60600	2	1	2	1	3060
406000	1	1	1	1	3060
100000	1	1	1	1	3060
136000	2	6	2	1	3060
136000	2	6	1	1	3060
191000	1	1	1	1	3060
371000	1	6	1	1	3060
133000	1	1	2	1	3060
329400	1	1	1	1	3060
135000	1	2	2	1	3060
130000	1	1	1	1	3060
522000	2	6	1	1	3060
75100	1	1	1	1	3060
210000	1	1	1	1	3060
411000	1	1	1	1	3060
16000	1	1	2	1	3060
83000	1	1	2	1	3060
774000	2	1	1	13	3060
192700	1	1	1	1	3060
368730	2	1	2	1	3060
156000	1	1	2	1	3060
200000	1	1	1	1	3060
125720	1	1	1	1	3060
126600	1	6	2	1	3060
355060	2	6	2	1	3060
105000	2	1	2	1	3060
177400	2	9	1	1	3060
149000	1	1	2	1	3060
49000	1	1	2	1	3060
217000	1	1	2	1	3060
200000	1	1	1	1	3060
196000	2	1	2	1	3060
351000	1	1	1	1	3060
580000	1	6	1	1	3060
331000	1	1	1	1	3060
112000	1	1	1	1	3060
365000	1	1	1	1	3060
195870	1	1	1	1	3060
311000	1	1	1	1	3060
255000	1	6	1	1	3060
255000	2	6	2	1	3060
339000	1	1	2	1	3060
265000	1	1	1	1	3060
93000	2	6	2	1	3060
297000	1	1	1	1	3060
407000	1	1	1	1	3060
284000	2	1	1	1	3060
569000	1	1	2	1	3060
569000	1	1	1	1	3060
396200	1	1	1	1	3060
654000	1	1	2	1	3060
842600	1	1	1	1	3060
842600	2	1	1	1	3060
229000	1	1	2	1	3060
462100	1	1	1	1	3060
420000	1	9	1	1	3060
76600	1	1	2	1	3060
160500	1	1	1	1	3060
359000	1	1	1	1	3060
165600	1	1	1	1	3060
165000	2	2	2	1	3060
165000	2	2	1	1	3060
170010	1	1	1	1	3060
579000	1	1	1	1	3060
579000	1	1	2	1	3060
459000	2	6	2	1	3060
284000	1	1	1	1	3060
30000	1	1	2	1	3060
238000	1	1	2	1	3060
506600	1	1	1	1	3060
531000	1	1	1	1	3060
531000	1	1	1	4	3060
170320	1	1	2	1	3060
31600	1	1	1	1	3060
372000	1	1	1	1	3060
347000	1	1	2	1	3060
278000	1	1	1	1	3060
320000	1	1	1	1	3060
155630	1	1	1	1	3060
182000	2	1	1	2	3060
589300	1	1	1	1	3060
363540	1	1	1	1	3060
339224	1	6	1	1	3060
330000	2	6	1	1	3060
415000	1	1	1	1	3060
554000	1	6	1	1	3060
308000	1	1	1	1	3060
150500	1	1	2	1	3060
110900	1	1	1	1	3060
252000	1	1	1	1	3060
200020	1	1	1	1	3060
300880	1	1	1	1	3060
231100	1	1	1	1	3060
161500	1	1	2	1	3060
337200	1	1	1	1	3060
337200	2	1	2	1	3060
226000	1	1	1	1	3060
249500	1	1	2	1	3060
180000	2	1	1	1	3060
303000	1	1	1	1	3060
150000	1	1	1	1	3060
150000	1	1	2	1	3060
232600	2	6	2	1	3060
180000	1	6	2	1	3060
180000	2	6	2	1	3060
373000	1	1	1	1	3060
205000	1	1	1	2	3060
4000	1	1	2	1	3060
4000	1	1	1	3	3060
4000	1	6	2	1	3060
166000	1	2	2	1	3060
192000	1	6	2	1	3060
373350	1	1	1	1	3060
817640	1	6	2	1	3060
817640	2	6	1	1	3060
665000	1	1	1	1	3060
357400	1	1	1	1	3060
369000	2	2	1	1	3060
14400	2	1	1	1	3060
100000	1	1	2	1	3060
167000	1	1	1	1	3060
324000	1	1	1	1	3060
193010	2	6	2	1	3060
160000	1	1	1	1	3060
5800	1	1	2	1	3060
790000	2	1	1	1	3060
790000	2	1	2	16	3060
199200	2	2	1	1	3060
718000	1	1	1	1	3060
44800	2	6	1	1	3060
457000	1	1	2	1	3060
384000	1	1	1	1	3060
242000	2	6	1	1	3060
104000	1	1	1	1	3060
258400	2	6	1	1	3060
471310	2	1	1	1	3060
290000	1	1	1	1	3060
182000	2	1	2	1	3060
182000	1	1	1	1	3060
306540	1	1	1	1	3060
75500	1	1	1	1	3060
120000	1	1	2	1	3060
102000	2	6	2	1	3060
102000	2	6	1	1	3060
164000	2	1	2	1	3060
212000	1	1	1	1	3060
331000	1	1	1	1	3060
1200	1	1	2	1	3060
93100	1	1	1	1	3060
409200	1	1	1	1	3060
40000	1	8	1	17	3060
310000	2	1	2	13	3060
310000	1	1	1	1	3060
61000	1	1	1	1	3060
320000	1	1	1	1	3060
177210	1	9	2	1	3060
149400	1	1	1	1	3060
298000	1	1	1	1	3060
150000	1	6	1	1	3060
215000	2	1	2	1	3060
375000	1	1	1	1	3060
604000	1	1	1	1	3060
604000	1	1	1	1	3060
199000	1	1	1	1	3060
280000	2	1	2	18	3060
60000	1	1	2	1	3060
60800	1	1	1	1	3060
322200	1	1	1	1	3060
55500	1	1	2	1	3060
148900	1	1	1	1	3060
510000	1	1	1	1	3060
209000	2	1	1	9	3060
403000	1	1	1	1	3060
403000	1	1	2	1	3060
351000	1	6	1	1	3060
192200	2	6	1	1	3060
397700	1	1	1	13	3060
311000	2	1	1	1	3060
100200	2	6	1	1	3060
389000	1	1	1	1	3060
209000	1	1	2	1	3060
113500	1	1	2	2	3060
197900	1	1	1	1	3060
167090	2	1	2	1	3060
159000	1	6	1	1	3060
125300	1	1	1	1	3060
69200	1	1	1	1	3060
469800	1	1	1	1	3060
383600	2	6	1	1	3060
360260	2	6	2	1	3060
687000	1	1	1	1	3060
416000	2	1	1	19	3060
319000	1	1	1	1	3060
135050	1	9	2	1	3060
291000	1	1	1	1	3060
513270	2	6	1	1	3060
255000	2	6	2	1	3060
106490	1	1	1	1	3060
200700	1	1	2	1	3060
134000	1	1	2	1	3060
134000	1	1	1	1	3060
91800	1	1	1	1	3060
316000	1	1	1	1	3060
31580	1	1	1	1	3060
48900	1	1	1	1	3060
487100	1	1	1	1	3060
77500	1	1	2	1	3060
233000	1	1	2	1	3060
371000	1	1	1	1	3060
395000	1	1	1	1	3060
328000	1	1	1	1	3060
594000	2	6	1	1	3060
594000	2	6	2	1	3060
304230	2	6	1	1	3060
224400	1	1	1	1	3060
344900	1	1	1	1	3060
42800	1	1	1	1	3060
422000	2	1	1	1	3060
125500	2	1	1	1	3060
395000	2	1	2	1	3060
395000	1	1	1	1	3060
45000	1	1	1	2	3060
270000	2	1	2	9	3060
200000	2	6	2	1	3060
408000	2	9	1	1	3060
198000	1	1	1	1	3060
230500	1	1	2	1	3060
380000	1	1	1	1	3060
437000	1	1	2	1	3060
179000	1	1	2	1	3060
200000	2	6	2	1	3060
74000	2	1	1	1	3060
160000	1	1	2	1	3060
343000	1	1	1	1	3060
311000	1	1	1	1	3060
253980	2	6	1	1	3060
402000	1	1	1	1	3060
97640	2	1	2	1	3060
97640	2	1	1	1	3060
284600	1	1	1	1	3060
78000	1	1	1	2	3060
229900	1	1	1	1	3060
397100	1	1	1	1	3060
162600	2	1	1	1	3060
150000	1	1	1	1	3060
12000	1	1	2	1	3060
76800	1	1	2	1	3060
29400	1	1	1	1	3060
223900	1	1	2	1	3060
402000	1	1	1	1	3060
140000	1	1	1	1	3060
427000	1	1	1	1	3060
293000	1	1	1	1	3060
153000	2	1	1	5	3060
480300	1	6	2	1	3060
340300	1	1	1	1	3060
100200	1	6	1	1	3060
170000	1	2	2	1	3060
674000	2	1	1	1	3060
674000	2	1	2	19	3060
165000	1	1	1	6	3060
60700	1	1	1	1	3060
529000	2	2	1	1	3060
529000	2	2	2	1	3060
430000	2	6	1	1	3060
41100	2	8	1	17	3060
495000	1	1	1	1	3060
30000	1	1	1	1	3060
320000	1	1	1	1	3060
368000	1	1	1	1	3060
200000	1	1	1	1	3060
403000	1	1	1	1	3060
141000	1	1	2	1	3060
100000	1	1	2	1	3060
388000	2	1	1	1	3060
475000	1	1	2	1	3060
348000	1	1	1	1	3060
154000	1	1	1	1	3060
163000	1	1	1	1	3060
344760	1	1	1	1	3060
297300	1	1	1	1	3060
333100	1	1	1	1	3060
575600	1	1	2	1	3060
575600	1	1	1	1	3060
331800	1	1	1	1	3060
425360	1	2	1	1	3060
210000	1	1	1	1	3060
3000	2	1	1	1	3060
82000	1	1	1	1	3060
265000	1	2	1	1	3060
203000	1	1	1	1	3060
55000	1	6	2	1	3060
497000	1	1	1	14	3060
497000	1	6	2	1	3060
433000	2	1	1	1	3060
142400	1	1	1	1	3060
661700	1	1	1	1	3060
669000	1	1	2	1	3060
43000	1	1	2	1	3060
171900	1	1	2	1	3060
144000	1	1	1	1	3060
399600	1	1	1	1	3060
548000	1	1	1	1	3060
162000	1	1	1	1	3060
67000	1	1	1	1	3060
170900	2	6	2	1	3060
351000	1	1	2	1	3060
554000	1	1	1	1	3060
123000	1	1	1	1	3060
110000	1	1	2	1	3060
490000	1	6	1	1	3060
385000	1	1	2	1	3060
371100	1	1	1	1	3060
304300	1	1	1	1	3060
288000	1	9	1	1	3060
210340	1	1	2	1	3060
210340	1	1	1	1	3060
409000	1	1	1	1	3060
295000	1	1	2	1	3060
200000	1	1	1	1	3060
200000	1	1	2	1	3060
302980	1	1	1	1	3060
302980	1	1	2	1	3060
41000	1	1	2	1	3060
121000	2	1	1	1	3060
464000	2	1	2	15	3060
464000	1	1	1	1	3060
529770	1	1	1	1	3060
529770	1	1	2	1	3060
324000	1	1	1	1	3060
488000	1	1	1	1	3060
488000	1	1	2	1	3060
155500	1	1	2	1	3060
57300	1	1	1	1	3060
480000	2	6	1	1	3060
480000	2	6	2	1	3060
19000	2	1	1	7	3060
92000	2	6	2	1	3060
92000	2	9	1	1	3060
48280	1	1	1	1	3060
80400	1	1	1	1	3060
80400	1	1	2	1	3060
767200	1	1	1	2	3060
46000	1	1	1	1	3060
46000	1	1	2	1	3060
328000	1	1	1	1	3060
221000	1	6	2	1	3060
243000	2	9	2	16	3060
184500	1	1	2	1	3060
230000	1	1	2	1	3060
185000	1	1	1	1	3060
94200	2	6	1	1	3060
336000	2	6	1	1	3060
857000	1	1	1	1	3060
857000	1	1	2	1	3060
171200	1	1	2	1	3060
166500	1	1	1	1	3060
205400	2	6	2	1	3060
603000	1	1	1	1	3060
413000	2	1	2	1	3060
80000	1	1	1	1	3060
579274	1	1	1	1	3060
500000	1	1	2	1	3060
374000	1	9	2	1	3060
130000	2	1	2	14	3060
250300	1	1	1	1	3060
385800	1	1	1	1	3060
504000	1	1	1	1	3060
233000	2	6	2	1	3060
48900	1	1	1	1	3060
330300	1	1	1	1	3060
195400	1	1	1	1	3060
610500	2	1	1	1	3060
190650	2	6	1	1	3060
528050	1	1	1	1	3060
827200	1	1	1	1	3060
75000	2	1	1	11	3060
457000	2	1	2	1	3060
331000	2	6	1	1	3060
72500	1	1	1	1	3060
398000	1	1	1	1	3060
150000	1	1	2	1	3060
509000	1	1	2	1	3060
81500	1	1	2	1	3060
595000	1	1	1	1	3060
208800	1	1	1	1	3060
313000	1	1	2	1	3060
166200	1	1	1	1	3060
180000	2	6	1	1	3060
154000	1	1	1	1	3060
187000	1	1	2	1	3060
401200	1	1	1	1	3060
508200	1	1	1	1	3060
190000	1	1	2	1	3060
172000	1	2	2	1	3060
175000	1	1	2	1	3060
28750	1	1	1	2	3060
44000	2	6	1	1	3060
182500	1	1	2	1	3060
135800	1	1	1	1	3060
360000	2	6	1	1	3060
158000	1	1	1	1	3060
225640	2	2	1	1	3060
351100	2	6	2	1	3060
230000	2	6	2	1	3060
77600	1	1	1	1	3060
76400	1	1	1	1	3060
153000	1	1	2	1	3060
111700	1	1	1	1	3060
15300	1	1	1	1	3060
15300	1	1	2	1	3060
192000	1	1	1	1	3060
210000	1	1	1	1	3060
260000	2	6	2	1	3060
541700	1	1	1	1	3060
541700	1	1	2	1	3060
120000	2	6	1	1	3060
120000	2	6	2	1	3060
374300	1	1	1	1	3060
351000	1	1	1	1	3060
96000	1	1	2	1	3060
864000	2	6	1	1	3060
46000	1	1	2	1	3060
367300	1	1	1	1	3060
100000	1	2	2	1	3060
504800	1	1	1	1	3060
85000	1	1	1	1	3060
334750	1	1	1	1	3060
377620	1	1	1	1	3060
604500	2	6	1	1	3060
639800	1	1	1	1	3060
639800	1	1	2	1	3060
130000	1	1	2	1	3060
371000	1	1	1	1	3060
210600	1	1	1	1	3060
84400	2	1	2	2	3060
87000	1	1	1	1	3060
155000	1	1	2	1	3060
261100	1	1	2	1	3060
110000	1	1	1	1	3060
90000	1	1	2	1	3060
221000	1	1	2	1	3060
200000	1	1	1	1	3060
351000	1	1	1	1	3060
188200	1	1	1	2	3060
101500	2	1	2	1	3060
178000	1	1	2	1	3060
48300	1	1	1	1	3060
411900	1	1	1	1	3060
400000	1	1	1	1	3060
321500	1	1	1	1	3060
170500	1	6	1	1	3060
51000	2	6	1	1	3060
230500	1	1	1	1	3060
345000	2	2	2	1	3060
422000	2	6	1	1	3060
422000	1	6	2	1	3060
385000	1	1	1	1	3060
280000	1	1	2	1	3060
280000	1	1	2	1	3060
